"course","female","ethnicity","first_gen","lowincome","grade","high_school_gpa","id_var","treatment_flag"
"Entry Bio",1,"Underrep Student of Color",0,1,3.7,3.02578702319163,6770,"Control"
"Entry Bio",1,"Asian",1,0,3,3.56802426794251,6771,"Control"
"Entry Bio",1,"Asian",0,0,1,3.91305576075916,6772,"Control"
"Entry Bio",1,"White",0,0,3,3.35356057242921,6773,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,3,3.90343660824607,6774,"Control"
"Entry Bio",0,"White",0,1,4,3.5978111264057,6775,"Control"
"Entry Bio",1,"White",0,1,2.3,3.75852996313165,6776,"Control"
"Entry Bio",0,"White",0,0,3,3.85393534664718,6777,"Control"
"Entry Bio",1,"White",0,0,4,3.79006216472728,6778,"Control"
"Entry Bio",0,"White",0,1,0,3.29990136528173,6779,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.66347101891881,6780,"Control"
"Entry Bio",1,"White",0,1,1,3.53290223663798,6781,"Control"
"Entry Bio",0,"White",0,0,1.3,3.14813603860606,6782,"Control"
"Entry Bio",1,"White",0,0,4,3.51407941076543,6783,"Control"
"Entry Bio",1,"Other",0,0,3,3.48868563362484,6784,"Control"
"Entry Bio",1,"White",0,0,2,3.9522538676187,6785,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.84370898104021,6786,"Control"
"Entry Bio",0,"White",0,0,4,3.93755303641642,6787,"Control"
"Entry Bio",0,"White",0,0,2.3,3.71795536538739,6788,"Control"
"Entry Bio",1,"White",0,0,2.3,3.58451552464518,6789,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,3,3.46971793983576,6790,"Control"
"Entry Bio",1,"White",0,1,3.3,3.388524562747,6791,"Control"
"Entry Bio",0,"Other",0,1,3,3.36044149461272,6792,"Control"
"Entry Bio",0,"Asian",0,0,2.3,3.38699036665842,6793,"Control"
"Entry Bio",1,"White",0,0,3,3.86778286986018,6794,"Control"
"Entry Bio",0,"Asian",1,0,2.3,3.80592871295789,6795,"Control"
"Entry Bio",0,"White",0,0,2.7,3.94110848361268,6796,"Control"
"Entry Bio",0,"White",0,0,1,3.97628874430089,6797,"Control"
"Entry Bio",0,"Other",0,0,4,3.14619062500592,6798,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,1.3,3.75035623976204,6799,"Control"
"Entry Bio",0,"White",0,0,3.3,3.65717791633383,6800,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.68438227096685,6801,"Control"
"Entry Bio",0,"White",1,0,1,3.23482700855828,6802,"Control"
"Entry Bio",1,"Asian",0,0,1,3.58868494253354,6803,"Control"
"Entry Bio",0,"White",0,0,2,3.8453838665189,6804,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,4,3.75255488630514,6805,"Control"
"Entry Bio",0,"White",0,0,3,3.77151659188279,6806,"Control"
"Entry Bio",0,"Other",0,0,3,3.45775280330737,6807,"Control"
"Entry Bio",1,"White",0,0,3.3,3.70800619275956,6808,"Control"
"Entry Bio",0,"White",0,1,0,3.40939003989597,6809,"Control"
"Entry Bio",1,"Other",1,1,2.3,3.47307010157156,6810,"Control"
"Entry Bio",1,"White",0,0,0.7,3.81833997359832,6811,"Control"
"Entry Bio",1,"White",0,0,2,3.21870380700254,6812,"Control"
"Entry Bio",1,"White",0,0,3,3.73959383194857,6813,"Control"
"Entry Bio",1,"White",0,1,3.7,3.45331977029971,6814,"Control"
"Entry Bio",0,"White",0,1,3,3.75497959671852,6815,"Control"
"Entry Bio",1,"Other",0,1,3.3,3.47443937363705,6816,"Control"
"Entry Bio",0,"White",0,0,2,3.31751725040581,6817,"Control"
"Entry Bio",0,"White",0,0,3,3.96853634499375,6818,"Control"
"Entry Bio",1,"White",0,0,2,3.85473718458498,6819,"Control"
"Entry Bio",1,"Asian",0,0,3.7,3.72629019630818,6820,"Control"
"Entry Bio",1,"Other",0,0,4,3.58390653301674,6821,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.67168829028043,6822,"Control"
"Entry Bio",0,"White",0,0,1.3,3.3323559651061,6823,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.6247566273792,6824,"Control"
"Entry Bio",0,"White",0,1,3.7,3.55297684962851,6825,"Control"
"Entry Bio",0,"Other",0,0,2.7,3.62717964838359,6826,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,2,3.66674064102673,6827,"Control"
"Entry Bio",0,"White",0,0,3.7,3.35612662941143,6828,"Control"
"Entry Bio",1,"White",1,0,2,3.28381651843533,6829,"Control"
"Entry Bio",0,"White",0,0,2,3.80937146161231,6830,"Control"
"Entry Bio",0,"White",0,0,3,3.43579441163818,6831,"Control"
"Entry Bio",0,"Other",1,0,2,3.66866574796792,6832,"Control"
"Entry Bio",0,"White",0,0,4,2.97313744470646,6833,"Control"
"Entry Bio",1,"White",0,0,1.3,3.82694500167682,6834,"Control"
"Entry Bio",0,"White",0,0,4,3.92617378560546,6835,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.7,3.85106751224165,6836,"Control"
"Entry Bio",0,"White",0,0,2,3.84512770111646,6837,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.06331769478083,6838,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,3,3.87813054911415,6839,"Control"
"Entry Bio",1,"Underrep Student of Color",1,0,2.7,3.48795371581207,6840,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1.7,3.55849317177176,6841,"Control"
"Entry Bio",0,"Asian",0,1,4,3.27669549960445,6842,"Control"
"Entry Bio",1,"White",0,0,2.3,3.83934822333142,6843,"Control"
"Entry Bio",1,"Other",0,0,1.3,3.94667534704156,6844,"Control"
"Entry Bio",0,"Other",0,0,1.7,3.15985676017882,6845,"Control"
"Entry Bio",1,"White",0,0,3.7,3.00739588153146,6846,"Control"
"Entry Bio",1,"White",0,0,4,2.83147304878864,6847,"Control"
"Entry Bio",0,"White",0,0,1.7,3.76424546578223,6848,"Control"
"Entry Bio",0,"White",0,0,2,3.46764257643527,6849,"Control"
"Entry Bio",1,"White",0,0,1,3.24695815493008,6850,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.76583223380267,6851,"Control"
"Entry Bio",0,"White",0,0,3,3.68236344274862,6852,"Control"
"Entry Bio",1,"Other",1,1,3,3.94416461974965,6853,"Control"
"Entry Bio",0,"White",0,0,4,3.20182455749752,6854,"Control"
"Entry Bio",1,"Other",0,0,1.7,3.61595994692949,6855,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2.7,3.38582977585836,6856,"Control"
"Entry Bio",1,"White",0,0,1,3.20407075175101,6857,"Control"
"Entry Bio",0,"Asian",1,0,3.7,3.3663638277702,6858,"Control"
"Entry Bio",1,"White",0,0,4,3.87537832541969,6859,"Control"
"Entry Bio",1,"White",0,0,2,3.44360965840383,6860,"Control"
"Entry Bio",1,"Other",0,0,3,3.69998485613235,6861,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,2,3.57796058390841,6862,"Control"
"Entry Bio",0,"White",0,0,0,3.41038545273389,6863,"Control"
"Entry Bio",1,"Other",0,0,2,3.21823559782762,6864,"Control"
"Entry Bio",1,"Asian",0,0,4,3.21060102371364,6865,"Control"
"Entry Bio",0,"White",1,1,3,3.73113431770809,6866,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.3,3.89584333286162,6867,"Control"
"Entry Bio",1,"White",0,0,1.3,3.48309150929666,6868,"Control"
"Entry Bio",0,"White",0,0,3.3,3.37701989281027,6869,"Control"
"Entry Bio",1,"White",1,1,2,3.36219157106537,6870,"Control"
"Entry Bio",1,"White",0,0,1.3,3.35789608833829,6871,"Control"
"Entry Bio",0,"Asian",0,0,3,3.56846723094062,6872,"Control"
"Entry Bio",1,"White",1,0,3.7,3.92027048938068,6873,"Control"
"Entry Bio",0,"White",0,0,1,3.6870672114988,6874,"Control"
"Entry Bio",1,"White",0,1,2,3.86385277594693,6875,"Control"
"Entry Bio",0,"White",1,0,2,3.85613019116848,6876,"Control"
"Entry Bio",0,"White",0,0,3,3.80548741055259,6877,"Control"
"Entry Bio",0,"White",0,0,2.7,3.58433979149545,6878,"Control"
"Entry Bio",0,"White",0,0,2.7,3.76543415669205,6879,"Control"
"Entry Bio",1,"Asian",0,0,1,3.75976183443319,6880,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.7530870896917,6881,"Control"
"Entry Bio",0,"White",0,0,4,3.29853735571459,6882,"Control"
"Entry Bio",1,"Other",0,0,4,3.68775065935063,6883,"Control"
"Entry Bio",0,"White",0,0,4,3.77180273660814,6884,"Control"
"Entry Bio",0,"White",0,0,2.3,3.82518126554899,6885,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.561042316008,6886,"Control"
"Entry Bio",0,"White",1,0,3.7,3.47479445259525,6887,"Control"
"Entry Bio",1,"White",0,0,3.7,3.79663402123505,6888,"Control"
"Entry Bio",0,"Asian",1,0,2,3.52480796714477,6889,"Control"
"Entry Bio",0,"White",0,0,3.3,3.76026702479882,6890,"Control"
"Entry Bio",0,"White",0,1,4,3.3924618616949,6891,"Control"
"Entry Bio",0,"White",0,0,0,3.91428521952501,6892,"Control"
"Entry Bio",0,"White",0,0,3.3,3.80009078799694,6893,"Control"
"Entry Bio",1,"White",0,0,3,3.75355041224835,6894,"Control"
"Entry Bio",1,"White",0,0,3,3.73144123164203,6895,"Control"
"Entry Bio",0,"Other",0,0,2,3.57552908374788,6896,"Control"
"Entry Bio",0,"White",0,1,3.7,3.50320140211805,6897,"Control"
"Entry Bio",0,"White",1,0,2.7,3.10985855628274,6898,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,1.3,3.78871360563175,6899,"Control"
"Entry Bio",0,"Other",0,0,1,3.53518025274578,6900,"Control"
"Entry Bio",0,"White",0,0,1.7,3.12126760781057,6901,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,3,3.2243381505188,6902,"Control"
"Entry Bio",1,"White",1,0,3.7,3.78350334757396,6903,"Control"
"Entry Bio",0,"White",0,0,3.7,3.78491555993539,6904,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.94008287704358,6905,"Control"
"Entry Bio",0,"White",0,0,4,3.71708193888933,6906,"Control"
"Entry Bio",1,"White",1,0,2,3.26197859080142,6907,"Control"
"Entry Bio",1,"White",0,0,3.3,3.62584225419716,6908,"Control"
"Entry Bio",1,"White",0,0,3,3.34668452253039,6909,"Control"
"Entry Bio",0,"White",0,0,2.7,3.52325326836001,6910,"Control"
"Entry Bio",1,"White",0,0,3,3.06061238949195,6911,"Control"
"Entry Bio",1,"Other",0,0,3.3,3.80045628626966,6912,"Control"
"Entry Bio",0,"White",0,0,2,3.58489518513206,6913,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2.7,3.978081323842,6914,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,1.7,3.36228671043729,6915,"Control"
"Entry Bio",0,"White",1,0,1,3.68269495839,6916,"Control"
"Entry Bio",0,"White",0,0,2,3.53260009943254,6917,"Control"
"Entry Bio",0,"White",0,0,3,3.68903114138693,6918,"Control"
"Entry Bio",0,"White",0,0,2,3.57366664299512,6919,"Control"
"Entry Bio",1,"Asian",0,1,4,3.60588748083602,6920,"Control"
"Entry Bio",1,"White",0,0,3,3.13966952110755,6921,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.91726887649559,6922,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1.7,3.54977742975364,6923,"Control"
"Entry Bio",0,"White",0,0,3.3,3.71573366199231,6924,"Control"
"Entry Bio",1,"White",0,1,4,3.87673328715996,6925,"Control"
"Entry Bio",1,"White",0,0,4,3.15180914672151,6926,"Control"
"Entry Bio",1,"Other",1,0,2,3.11190444064002,6927,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,1,3.67679275387288,6928,"Control"
"Entry Bio",0,"White",0,0,2,3.92883951063174,6929,"Control"
"Entry Bio",0,"Other",1,0,3,3.41100098557415,6930,"Control"
"Entry Bio",1,"White",0,0,0,3.38646239147354,6931,"Control"
"Entry Bio",1,"White",0,0,3.3,2.81585709260633,6932,"Control"
"Entry Bio",0,"White",0,0,3.7,3.73935494551038,6933,"Control"
"Entry Bio",1,"Other",0,0,2,3.62493305333329,6934,"Control"
"Entry Bio",1,"White",0,1,2,3.6503722611652,6935,"Control"
"Entry Bio",0,"Asian",0,0,0,3.7805739778344,6936,"Control"
"Entry Bio",0,"White",0,0,2.3,3.89553788944292,6937,"Control"
"Entry Bio",0,"White",0,0,2.3,3.64976806823422,6938,"Control"
"Entry Bio",1,"White",0,0,2.3,3.65093855875765,6939,"Control"
"Entry Bio",1,"White",0,1,3,3.78291624498156,6940,"Control"
"Entry Bio",0,"Asian",0,0,3,3.86623083070368,6941,"Control"
"Entry Bio",0,"White",0,0,2,3.78370324576952,6942,"Control"
"Entry Bio",0,"Other",0,0,2.3,3.14013242275951,6943,"Control"
"Entry Bio",0,"White",0,0,2.3,3.58864090076471,6944,"Control"
"Entry Bio",1,"Other",0,0,2.7,3.52514725715446,6945,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.70108303097292,6946,"Control"
"Entry Bio",0,"Other",1,1,2.7,3.43110048201951,6947,"Control"
"Entry Bio",1,"Other",0,0,2,3.30140057963185,6948,"Control"
"Entry Bio",0,"White",1,0,1.7,3.90286962589477,6949,"Control"
"Entry Bio",1,"White",0,0,4,3.5543686325613,6950,"Control"
"Entry Bio",1,"White",0,0,3,3.6293866128305,6951,"Control"
"Entry Bio",0,"White",0,0,3,3.96411180523438,6952,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.7,3.28095602598241,6953,"Control"
"Entry Bio",0,"White",0,0,1.7,3.99177523233528,6954,"Control"
"Entry Bio",0,"White",0,0,3.3,3.07843795999829,6955,"Control"
"Entry Bio",1,"White",0,0,4,3.65418007559279,6956,"Control"
"Entry Bio",0,"White",0,0,4,3.91479485842062,6957,"Control"
"Entry Bio",1,"White",0,0,4,3.22881371743324,6958,"Control"
"Entry Bio",0,"White",0,0,3.3,3.79135502652676,6959,"Control"
"Entry Bio",1,"Other",0,0,2.7,3.41001357204351,6960,"Control"
"Entry Bio",0,"Other",0,1,0,3.69370213994405,6961,"Control"
"Entry Bio",1,"White",0,0,3.7,3.80896255104266,6962,"Control"
"Entry Bio",0,"Asian",0,0,4,3.83088637370651,6963,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,4,3.71753658478799,6964,"Control"
"Entry Bio",1,"White",0,1,2,3.57106447262399,6965,"Control"
"Entry Bio",1,"Other",0,0,2,3.46989542116717,6966,"Control"
"Entry Bio",0,"White",0,0,3.3,3.74777255614546,6967,"Control"
"Entry Bio",0,"White",0,0,2,3.63136214155006,6968,"Control"
"Entry Bio",0,"Other",0,0,3,3.84651811568797,6969,"Control"
"Entry Bio",0,"Asian",1,0,2.3,3.49544649367325,6970,"Control"
"Entry Bio",0,"White",0,0,2,3.54725815304129,6971,"Control"
"Entry Bio",0,"White",0,0,3,3.23299321782459,6972,"Control"
"Entry Bio",0,"Other",0,0,1.3,3.94149415249477,6973,"Control"
"Entry Bio",0,"White",0,0,4,3.59655711186506,6974,"Control"
"Entry Bio",0,"White",0,1,3,3.83981865329035,6975,"Control"
"Entry Bio",1,"Asian",0,0,3,3.37606829176737,6976,"Control"
"Entry Bio",0,"White",0,0,3,3.76209540943486,6977,"Control"
"Entry Bio",0,"White",0,0,0.7,3.64283410046213,6978,"Control"
"Entry Bio",0,"White",0,1,3,3.58429898619261,6979,"Control"
"Entry Bio",0,"Other",0,0,1,3.67218114772424,6980,"Control"
"Entry Bio",0,"White",0,0,3,3.90799873150777,6981,"Control"
"Entry Bio",0,"White",0,0,1.3,3.46116273125642,6982,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3,3.66794709450424,6983,"Control"
"Entry Bio",1,"White",0,0,2.3,2.96963078725954,6984,"Control"
"Entry Bio",0,"White",0,0,3,3.47039298457542,6985,"Control"
"Entry Bio",1,"Other",0,0,4,3.13284894477272,6986,"Control"
"Entry Bio",1,"Other",0,0,3,3.41944309211432,6987,"Control"
"Entry Bio",1,"White",0,1,4,3.5136200455992,6988,"Control"
"Entry Bio",0,"Asian",0,0,4,3.79795569758337,6989,"Control"
"Entry Bio",0,"White",0,1,3,3.57098864154157,6990,"Control"
"Entry Bio",0,"White",1,0,2,3.77235797396313,6991,"Control"
"Entry Bio",0,"White",0,0,2.3,3.82954070361973,6992,"Control"
"Entry Bio",0,"White",0,0,3.3,3.87521311699687,6993,"Control"
"Entry Bio",1,"White",0,0,2.7,2.59660625378726,6994,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,3.3,3.27235397737773,6995,"Control"
"Entry Bio",0,"White",0,0,2.7,3.57745068087285,6996,"Control"
"Entry Bio",1,"Asian",0,1,3.7,3.91986911621581,6997,"Control"
"Entry Bio",0,"White",0,0,3,3.43588995961171,6998,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.15169935488887,6999,"Control"
"Entry Bio",1,"Asian",0,0,2,3.68460814477209,7000,"Control"
"Entry Bio",0,"White",1,0,2,3.47745325173709,7001,"Control"
"Entry Bio",0,"White",0,0,0.7,3.74229723566384,7002,"Control"
"Entry Bio",0,"White",0,0,3.7,3.49429094043634,7003,"Control"
"Entry Bio",1,"White",0,0,2,2.7534816823503,7004,"Control"
"Entry Bio",1,"White",0,0,3.3,3.90389059996571,7005,"Control"
"Entry Bio",1,"White",0,0,2.3,3.54301065633411,7006,"Control"
"Entry Bio",0,"White",0,1,3.3,3.85083038085502,7007,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,1,3.90090898599625,7008,"Control"
"Entry Bio",0,"Other",0,0,2.3,3.77763034715124,7009,"Control"
"Entry Bio",1,"White",0,1,3.3,3.16604656644341,7010,"Control"
"Entry Bio",0,"White",0,1,3.7,3.31497738809734,7011,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,1,3.49540686759507,7012,"Control"
"Entry Bio",0,"White",0,0,3.7,3.83601564137094,7013,"Control"
"Entry Bio",1,"White",0,0,2.3,3.6984370700956,7014,"Control"
"Entry Bio",0,"White",0,0,0,3.46131390350295,7015,"Control"
"Entry Bio",1,"White",0,0,1.7,2.67864216535297,7016,"Control"
"Entry Bio",1,"White",0,0,2.7,3.94527184115921,7017,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.58589688352087,7018,"Control"
"Entry Bio",1,"White",0,1,0,3.20765816301962,7019,"Control"
"Entry Bio",0,"White",0,0,2.3,3.84683534131418,7020,"Control"
"Entry Bio",1,"White",0,0,4,3.05956828740165,7021,"Control"
"Entry Bio",0,"Asian",0,0,2,3.66075888949383,7022,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2.3,3.49102428030418,7023,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,3.75100098541128,7024,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1,3.9010744276891,7025,"Control"
"Entry Bio",0,"Asian",0,0,2.7,3.53299219322179,7026,"Control"
"Entry Bio",1,"White",0,1,4,3.04374797995676,7027,"Control"
"Entry Bio",1,"White",0,0,0.7,3.47245760534544,7028,"Control"
"Entry Bio",0,"Other",0,0,1.7,3.7349368464501,7029,"Control"
"Entry Bio",0,"White",1,0,4,3.35624463151384,7030,"Control"
"Entry Bio",0,"White",0,0,2,3.53515204149793,7031,"Control"
"Entry Bio",1,"White",0,1,2,3.99925691130495,7032,"Control"
"Entry Bio",0,"White",0,0,4,3.30357646220119,7033,"Control"
"Entry Bio",1,"White",0,1,2,3.23057603113838,7034,"Control"
"Entry Bio",1,"White",0,1,4,3.38750319596495,7035,"Control"
"Entry Bio",1,"White",0,0,3,3.17986826458623,7036,"Control"
"Entry Bio",1,"Other",0,0,2,3.59049438298107,7037,"Control"
"Entry Bio",0,"White",0,0,2.3,3.73396529220868,7038,"Control"
"Entry Bio",1,"Asian",0,0,2.3,3.52733358902763,7039,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,2,3.59044652818087,7040,"Control"
"Entry Bio",1,"White",0,0,3,3.92239571234406,7041,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.85610438777915,7042,"Control"
"Entry Bio",1,"White",0,1,3,3.62338173631205,7043,"Control"
"Entry Bio",1,"Other",0,0,1.7,3.45630825932148,7044,"Control"
"Entry Bio",0,"White",0,0,3.3,3.53074609754917,7045,"Control"
"Entry Bio",0,"White",0,0,3.7,3.82212865626529,7046,"Control"
"Entry Bio",0,"White",0,0,1.7,3.30367835939026,7047,"Control"
"Entry Bio",0,"White",0,0,2.7,3.21795557048087,7048,"Control"
"Entry Bio",0,"Other",0,1,2,3.80822964751934,7049,"Control"
"Entry Bio",1,"White",0,0,0.7,3.47712546143342,7050,"Control"
"Entry Bio",0,"White",0,1,4,3.43501142900568,7051,"Control"
"Entry Bio",0,"Other",0,0,2.7,3.93894945627531,7052,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,3,3.75878553600344,7053,"Control"
"Entry Bio",1,"White",0,0,3.7,3.86006920433282,7054,"Control"
"Entry Bio",0,"Asian",0,0,0,3.82835531798707,7055,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,4,3.79240720050282,7056,"Control"
"Entry Bio",1,"Other",0,0,2.7,3.85574172687281,7057,"Control"
"Entry Bio",1,"White",0,0,4,3.60781224597364,7058,"Control"
"Entry Bio",0,"White",0,0,2.7,3.91632635150991,7059,"Control"
"Entry Bio",1,"White",0,0,3,3.8368129743799,7060,"Control"
"Entry Bio",1,"White",0,0,2.7,3.32473114439019,7061,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,1.3,3.60198909493107,7062,"Control"
"Entry Bio",0,"White",0,0,2.7,3.75694408959922,7063,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,4,3.86537664691074,7064,"Control"
"Entry Bio",1,"White",0,0,3,3.60542679438008,7065,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.4938974446082,7066,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,3.7,3.14200250860046,7067,"Control"
"Entry Bio",0,"Other",0,0,3,3.75043555601527,7068,"Control"
"Entry Bio",1,"Asian",0,0,1,3.89633304872793,7069,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.42556971626831,7070,"Control"
"Entry Bio",1,"White",0,0,2,3.38463275706123,7071,"Control"
"Entry Bio",0,"Asian",0,1,3.3,3.96801179519919,7072,"Control"
"Entry Bio",1,"White",0,0,3,3.30798738607432,7073,"Control"
"Entry Bio",1,"Asian",0,0,3.3,3.8628320065971,7074,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.57491574367884,7075,"Control"
"Entry Bio",0,"White",1,0,0,3.4400283020589,7076,"Control"
"Entry Bio",0,"Other",0,0,3.7,3.94721256676071,7077,"Control"
"Entry Bio",0,"White",0,0,3,3.61601125288935,7078,"Control"
"Entry Bio",0,"White",0,0,3.3,3.51293144323053,7079,"Control"
"Entry Bio",0,"White",0,1,1.7,3.64442068127716,7080,"Control"
"Entry Bio",0,"White",0,0,2.3,3.72614835338748,7081,"Control"
"Entry Bio",0,"White",0,1,1.3,3.51420258055697,7082,"Control"
"Entry Bio",0,"White",0,0,1,3.68524545847866,7083,"Control"
"Entry Bio",0,"White",0,0,0,3.40257529426913,7084,"Control"
"Entry Bio",1,"White",0,0,4,3.6220735790298,7085,"Control"
"Entry Bio",0,"White",0,0,3,3.6570865212923,7086,"Control"
"Entry Bio",1,"White",0,1,1.7,3.86036658965801,7087,"Control"
"Entry Bio",0,"White",0,0,3.7,3.65142641202791,7088,"Control"
"Entry Bio",1,"Other",0,0,3.3,3.7059571273985,7089,"Control"
"Entry Bio",1,"White",1,0,1,3.39242023870972,7090,"Control"
"Entry Bio",1,"White",1,0,4,3.56569843180708,7091,"Control"
"Entry Bio",0,"White",0,0,3.3,3.10792696616353,7092,"Control"
"Entry Bio",1,"White",0,1,2.3,3.89907348036374,7093,"Control"
"Entry Bio",1,"White",0,0,3,3.86276919704626,7094,"Control"
"Entry Bio",0,"White",0,0,3.3,2.8252635847492,7095,"Control"
"Entry Bio",0,"Other",0,0,2.7,3.84925734115069,7096,"Control"
"Entry Bio",0,"White",0,0,4,3.77821586699423,7097,"Control"
"Entry Bio",0,"Underrep Student of Color",1,0,4,3.86145092397034,7098,"Control"
"Entry Bio",1,"White",0,0,2.3,3.68748189446152,7099,"Control"
"Entry Bio",0,"Asian",0,0,1,3.37819334957861,7100,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2.3,3.46758676802041,7101,"Control"
"Entry Bio",1,"Asian",0,0,1,3.78148381677314,7102,"Control"
"Entry Bio",1,"Other",0,0,2,3.7005099577384,7103,"Control"
"Entry Bio",0,"White",0,0,4,3.88907707369669,7104,"Control"
"Entry Bio",1,"White",0,0,1,3.61835516573283,7105,"Control"
"Entry Bio",1,"Underrep Student of Color",0,1,3.7,3.79084934421648,7106,"Control"
"Entry Bio",1,"White",0,1,3,3.75727549898955,7107,"Control"
"Entry Bio",0,"White",1,0,2,3.77239797887835,7108,"Control"
"Entry Bio",0,"Other",0,0,4,3.84456310237363,7109,"Control"
"Entry Bio",0,"White",0,0,3,3.7925838571311,7110,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,3,3.70848031368224,7111,"Control"
"Entry Bio",1,"Underrep Student of Color",0,0,2,2.7749293234007,7112,"Control"
"Entry Bio",0,"White",0,0,2.3,3.59166465591817,7113,"Control"
"Entry Bio",0,"White",0,0,0,3.535869975398,7114,"Control"
"Entry Bio",0,"White",0,0,2.7,3.34264778870635,7115,"Control"
"Entry Bio",0,"White",0,0,2.3,3.57074985818284,7116,"Control"
"Entry Bio",0,"White",0,1,3,3.34649219956563,7117,"Control"
"Entry Bio",0,"Underrep Student of Color",0,1,3,3.38840676629687,7118,"Control"
"Entry Bio",0,"White",0,0,2.7,3.52398854641481,7119,"Control"
"Entry Bio",1,"White",0,0,1,3.7563151950312,7120,"Control"
"Entry Bio",1,"Asian",0,0,2,3.15909422566729,7121,"Control"
"Entry Bio",0,"White",1,0,3,3.12597376441422,7122,"Control"
"Entry Bio",1,"White",0,0,1,3.90953466332506,7123,"Control"
"Entry Bio",0,"Asian",0,0,3,3.60509927523889,7124,"Control"
"Entry Bio",0,"Other",0,0,3.3,3.79602107321094,7125,"Control"
"Entry Bio",0,"White",0,0,0.7,3.46587489341389,7126,"Control"
"Entry Bio",0,"White",0,0,1.7,3.24348886218112,7127,"Control"
"Entry Bio",0,"White",0,0,1,3.85655540840643,7128,"Control"
"Entry Bio",0,"Underrep Student of Color",0,0,2,3.23354546687142,7129,"Treatment"
"Entry Bio",0,"Underrep Student of Color",0,1,3,3.8757718793201,7130,"Treatment"
"Entry Bio",1,"Underrep Student of Color",1,1,2.7,2.97433797725402,7131,"Treatment"
"Entry Bio",0,"Underrep Student of Color",0,0,0,3.69805722316587,7132,"Treatment"
"Entry Bio",0,"White",0,0,2,3.63847862938187,7133,"Treatment"
"Entry Bio",1,"White",0,1,3,3.85598263455689,7134,"Treatment"
"Entry Bio",1,"White",0,0,2,3.32416482267007,7135,"Treatment"
"Entry Bio",1,"Asian",0,1,3.3,3.77502730039551,7136,"Treatment"
"Entry Bio",1,"Underrep Student of Color",0,1,1.7,3.48753792255462,7137,"Treatment"
"Entry Bio",0,"White",0,0,3,3.56321015558963,7138,"Treatment"
"Entry Bio",1,"White",1,0,0,2.96686147242422,7139,"Treatment"
"Entry Bio",1,"White",1,1,1.7,3.63283419787126,7140,"Treatment"
